Booking id,Customer ID,Customer Name,Creditscore,Customer Booking Country,Gender,Age,Customer Tenure,Booking Amount,Number of Services,Is Mobile,Is Weekend,Monthly Income
5348,15616565,Hsieh,613,Spain,Male,34,3,10000,1,1,1,41724.72
5349,15773942,Doherty,655,France,Male,38,4,10000,2,0,0,110527.71
5350,15723029,Page,700,France,Female,27,6,137963.07,1,0,0,8996.79
5351,15752499,Samuel,826,Spain,Female,29,4,129938.07,1,0,1,190200.53
5352,15589790,Malloy,652,Germany,Male,45,2,151421.44,1,0,1,115333.43
5353,15669935,Fitts,755,Germany,Female,45,7,135643,1,0,0,143619.52
5354,15766923,Iadanza,538,Spain,Male,39,2,122773.5,2,1,1,58467.08
5355,15768042,Wu,729,France,Male,34,3,152303.8,1,1,0,12128.69
5356,15741331,Yefimova,615,France,Male,49,3,10000,2,1,1,49872.33
5357,15811363,Pan,700,Spain,Male,54,1,79415.67,1,0,1,139735.54
5358,15690043,Ts'ui,434,Germany,Female,58,9,125801.03,2,1,0,60891.8
5359,15690700,Liang,729,Spain,Male,37,10,10000,2,1,0,100862.54
5360,15719384,Tsao,513,France,Male,35,8,10000,1,1,0,76640.29
5361,15781838,Abramov,755,France,Male,41,6,104817.41,1,1,0,126013.58
5362,15752767,Millar,615,France,Female,30,9,10000,1,1,0,87347.82
5363,15601033,Demuth,747,Germany,Female,32,5,67495.04,2,0,1,77370.37
5364,15750812,Genovese,850,France,Female,36,0,164850.54,1,1,1,62722.44
5365,15723943,Lawless,712,Germany,Female,49,5,154776.42,2,0,0,196257.68
5366,15633455,Brooks,622,Germany,Female,28,1,143124.63,2,1,0,81723.8
5367,15702466,Ignatyeva,548,France,Female,35,10,10000,1,1,1,31299.71
5368,15710492,Balmain,607,France,Female,27,2,10000,2,1,0,63495.86
5369,15650387,Millar,653,France,Female,38,8,102133.38,1,1,1,166520.96
5370,15590856,Ecuyer,699,Spain,Male,26,6,79932.41,1,0,0,150242.44
5371,15640490,Parkhill,693,Germany,Male,40,0,120711.73,1,0,0,27345.18
5372,15697825,Li Fonti,647,Germany,Female,43,3,122717.53,2,1,1,87000.39
5373,15808218,Beneventi,478,Spain,Female,36,3,92363.3,2,1,0,44912.7
5374,15588706,Despeissis,705,Spain,Female,40,5,203715.15,1,1,0,179978.68
5375,15721328,Atkins,719,Spain,Male,39,5,10000,2,1,0,145759.7
5376,15604253,Williams,726,France,Male,34,9,10000,2,0,0,14121.61
5377,15651405,Wright,626,France,Male,21,1,10000,2,1,0,66232.23
5378,15782490,Hancock,552,France,Male,49,4,10000,1,1,1,190296.76
5379,15814068,Hsieh,807,Germany,Female,31,1,93460.47,2,0,0,172782.69
5380,15570362,Wilkins,621,France,Male,34,6,10000,2,1,1,99128.13
5381,15624464,Longo,651,Germany,Female,24,7,40224.7,1,1,1,178341.33
5382,15755674,Mancini,673,France,Female,43,5,168069.73,1,1,1,146992.24
5383,15601028,Madukaego,652,France,Male,36,1,10000,2,1,1,151314.98
5384,15755685,Winter-Irving,584,Germany,Male,47,7,130538.77,1,1,0,92915.84
5385,15795264,Stewart,756,France,Male,37,3,132623.6,1,1,1,58974
5386,15589293,Grant,670,France,Female,35,3,103465.02,2,1,1,174627.06
5387,15719338,Brennan,765,France,Female,50,9,126547.8,1,1,1,79579.94
5388,15639918,She,528,France,Male,30,2,128262.72,2,1,0,50771.16
5389,15791315,Murray,701,France,Male,40,5,169742.64,1,1,1,153537.55
5390,15636971,Rischbieth,797,France,Female,29,1,10000,2,1,1,132975.39
5391,15686945,Lung,639,Germany,Male,27,3,150795.81,1,0,1,85208.93
5392,15589608,Otutodilichukwu,785,Spain,Female,61,4,129855.72,2,1,0,170214.82
5393,15779983,Thomas,363,Spain,Female,28,6,146098.43,3,1,0,100615.14
5394,15573805,Fiorentini,764,France,Female,24,7,10000,2,1,0,186105.99
5395,15578902,Hughes,676,France,Female,43,2,10000,1,1,1,55119.53
5396,15739167,Whitworth,718,Germany,Male,28,4,65643.3,1,1,0,28760.99
5397,15813480,McIntosh,590,Spain,Female,34,6,10000,2,1,0,171021.44
5398,15678094,Ayers,584,France,Male,38,9,104584.16,1,1,0,176678.72
5399,15769205,Trentino,645,France,Male,41,7,10000,1,0,1,28667.56
5400,15804638,Boyd,772,Germany,Male,30,6,99785.28,2,0,0,197238.03
5401,15651088,McMasters,399,Germany,Male,46,2,127655.22,1,1,0,139994.68
5402,15724370,Alekseyeva,529,France,Male,22,5,10000,1,1,0,151169.83
5403,15569487,Miller,463,France,Male,35,2,101257.16,1,1,1,118113.64
5404,15650134,Baranova,630,France,Female,40,7,10000,2,1,1,34453.17
5405,15724343,Mitchell,780,France,Male,76,10,121313.88,1,0,1,64872.33
5406,15599304,Yobachi,584,Spain,Male,32,5,10000,2,1,0,10956.82
5407,15594900,Huang,752,Germany,Male,30,4,81523.38,1,1,1,36885.85
5408,15616487,Genovese,697,France,Female,47,6,128252.66,1,1,1,168053.4
5409,15715703,Sorokina,850,France,Female,32,7,10000,2,0,0,155227
5410,15659005,Gray,711,France,Male,51,7,10000,3,1,0,38409.79
5411,15738210,Ervin,452,France,Female,32,5,10000,2,0,1,75279.39
5412,15813626,Vance,610,Spain,Male,42,6,10000,2,1,0,158302.59
5413,15624265,Noble,694,France,Female,22,4,10000,2,1,1,11525.72
5414,15674184,Milanesi,579,Spain,Male,33,6,10000,1,1,0,94993.04
5415,15625116,Parkin,745,Spain,Female,54,8,10000,1,1,0,173912.29
5416,15682564,Cremonesi,572,France,Male,33,5,10000,1,0,1,41139.05
5417,15696936,Burns,505,Germany,Male,29,3,145541.56,2,1,1,58019.95
5418,15730074,Docherty,706,France,Female,23,5,10000,1,0,0,164128.41
5419,15812308,Ugonna,693,Germany,Male,44,5,124601.58,2,1,1,46998.13
5420,15654690,L?,725,Germany,Female,33,7,115182.84,2,1,1,177279.41
5421,15697661,Bevan,791,France,Male,37,2,163789.49,2,1,0,75832.53
5422,15616316,Hsia,536,France,Male,46,1,65733.41,1,1,0,61094.53
5423,15654265,O'Neill,699,Spain,Male,47,1,10000,2,0,1,30117.44
5424,15628334,Johnstone,500,Spain,Female,47,8,128486.11,1,1,0,179227.12
5425,15733423,Pham,707,Spain,Female,53,6,109663.47,1,1,1,52110.45
5426,15775608,Bergamaschi,531,Germany,Female,42,6,88324.31,2,1,0,75248.75
5427,15613880,Murphy,557,France,Female,28,7,146445.24,2,1,0,184317.74
5428,15578551,Osinachi,659,France,Female,38,3,10000,2,1,0,158553.1
5429,15607634,Muravyov,575,Spain,Female,31,6,10000,2,1,1,95686.42
5430,15742516,Igwebuike,775,Germany,Male,36,2,109949.05,2,0,1,71682.54
5431,15749518,Zack,772,Spain,Male,30,4,78653.05,1,1,0,1790.48
5432,15607573,Crawford,587,Germany,Male,46,9,107850.82,1,1,0,139431
5433,15575446,Chidiegwu,667,Germany,Female,39,4,83765.35,2,1,0,118358.54
5434,15684901,Lucchesi,771,France,Female,66,7,143773.07,1,1,1,130827.88
5435,15600736,Pan,523,Germany,Male,63,6,116227.27,1,1,1,119404.63
5436,15774191,Trevisani,662,Germany,Male,33,0,103471.52,1,1,1,162703
5437,15634303,Yudin,717,France,Male,42,5,10000,2,1,0,172665.21
5438,15619662,Wade,746,France,Male,24,3,137492.35,2,0,1,170142.09
5439,15660458,Chung,569,France,Male,28,7,10000,2,1,0,73977.23
5440,15617970,Septimus,579,France,Male,36,9,129829.59,1,1,1,60906.12
5441,15760810,Hargraves,519,France,Female,21,1,146329.57,2,1,1,194867.27
5442,15813168,Chukwukadibia,696,Germany,Male,30,4,114027.7,1,1,1,193716.56
5443,15593367,Sidorov,693,Germany,Male,25,6,146580.69,1,0,1,14633.35
5444,15616745,Bunton,587,Germany,Female,38,0,132122.42,2,0,0,31730.32
5445,15658088,Cameron,626,France,Female,44,10,81553.93,1,1,0,20063.63
5446,15721225,Kung,666,France,Female,66,7,10000,2,1,1,99792.82
5447,15711324,Hay,512,France,Male,24,6,10000,2,1,0,37654.31
5448,15770066,Conti,689,Spain,Female,28,3,10000,2,1,1,192449.02
5449,15803717,Sims,803,France,Female,26,4,10000,2,1,1,181208.47
5450,15702825,Carter,548,Germany,Male,32,5,175214.71,1,1,1,155165.61
5451,15814966,McGregor,588,Germany,Female,40,10,125534.51,1,1,0,121504.18
5452,15658342,Lo,693,France,Male,68,4,97705.99,1,1,1,61569.07
5453,15699559,Chu,499,Germany,Female,55,4,126817.65,2,1,0,123269.71
5454,15610419,Dumetolisa,628,France,Female,46,1,46870.43,4,1,0,31272.14
5455,15615068,Peng,624,Spain,Male,46,3,10000,2,1,1,62825.03
5456,15782025,Drake-Brockman,733,France,Male,42,9,120094.93,1,1,0,184056.45
5457,15647438,Wan,628,France,Female,38,3,10000,2,1,1,48924.73
5458,15740530,Cameron,633,France,Female,33,3,10000,2,1,0,191111.02
5459,15701301,Tretiakov,559,Germany,Female,36,1,104356.94,2,0,1,54184.06
5460,15743568,Ball,704,Germany,Male,27,5,147004.34,1,1,0,64381.33
5461,15794906,Sal,744,Germany,Male,38,6,73023.17,2,1,0,78770.86
5462,15747627,Chung,665,Spain,Female,40,1,173432.55,1,0,1,116766.79
5463,15726593,Lai,638,France,Female,42,7,165679.92,1,0,0,32916.29
5464,15732235,Gether,837,Spain,Male,31,9,104678.62,1,0,1,50972.6
5465,15662327,Davidson,534,France,Female,55,8,116973.26,3,1,0,122066.5
5466,15749086,Justice,548,France,Female,36,3,10000,1,1,0,65996.9
5467,15781622,Osonduagwuike,837,Germany,Male,38,2,126732.85,1,1,1,79577.38
5468,15617114,Ewing,658,France,Female,44,6,148481.09,1,1,0,130529.13
5469,15723375,Chin,554,France,Female,38,4,137654.05,2,1,1,172629.67
5470,15671358,Chiang,724,Germany,Male,30,7,115315.04,1,1,0,15216.53
5471,15793890,Ahmed,723,France,Male,42,2,99095.73,1,1,1,17512.53
5472,15756575,Marshall,585,Germany,Female,39,7,165610.41,2,0,0,131852.01
5473,15612100,Tsou,474,France,Male,33,5,10000,2,1,0,181945.52
5474,15625952,Chien,562,Spain,Male,32,6,161628.66,1,1,0,91482.5
5475,15683231,Ubanwa,719,France,Male,32,9,146605.27,1,1,1,77119.45
5476,15690218,Kapustin,635,Germany,Male,37,5,113488.68,1,1,0,95611.74
5477,15721755,Calabresi,743,France,Male,42,7,77002.2,2,1,1,80428.42
5478,15641726,Hsiao,681,Spain,Male,67,7,10000,2,0,1,163714.92
5479,15634932,Grant,521,France,Female,39,6,10000,2,0,1,27375.15
5480,15671626,H?,741,Spain,Male,25,4,10000,2,1,1,73873.65
5481,15779218,Chia,790,Spain,Male,46,8,182364.53,1,0,0,139266.48
5482,15778323,Ugoji,622,France,Male,35,8,10000,2,1,1,131772.51
5483,15609546,Gregory,669,France,Male,45,7,149364.58,1,0,1,173454.07
5484,15742265,Mackay,583,France,Male,59,7,127450.14,1,0,1,67552.71
5485,15658568,Nnamutaezinwa,520,Spain,Female,63,5,162278.32,1,1,1,34765.33
5486,15591029,Findlay,579,Spain,Male,37,5,152212.88,2,0,0,120219.14
5487,15565737,Ferri,698,Spain,Female,39,9,161993.89,1,0,0,90212.38
5488,15597275,Ku,548,Spain,Male,39,7,131468.44,1,1,0,164975.82
5489,15688916,Amechi,672,Germany,Male,40,10,102980.44,1,1,0,1285.81
5490,15813953,Kirk,653,Germany,Male,31,9,143321.97,1,1,0,83679.46
5491,15679647,Andrews,734,Spain,Female,37,2,130404.92,1,0,0,34548.74
5492,15636625,Murray,794,France,Female,41,7,10000,2,1,1,74275.08
5493,15687788,Griffin,641,France,Male,30,2,87505.47,2,0,1,7278.57
5494,15584399,Longstaff,824,France,Male,30,0,133634.02,1,1,1,162053.92
5495,15737784,McWilliam,534,Spain,Female,33,3,151233.62,1,0,0,199336.63
5496,15803401,Coffee,653,Spain,Male,55,2,70263.83,1,0,1,62347.71
5497,15793283,Hancock,498,France,Male,34,5,10000,2,1,1,91711.66
5498,15572396,Clark,683,France,Male,30,10,57657.49,1,0,0,79240.9
5499,15795202,Creswell,618,Germany,Male,42,8,153572.31,2,1,1,76679.6
5500,15724656,Dodds,538,France,Male,37,1,134752.08,1,1,0,162511.55
5501,15800892,Ewen,643,Spain,Male,34,3,83132.09,1,1,1,21360.88
5502,15671133,Carter,428,France,Female,31,2,10000,2,1,0,54487.43
5503,15683966,Ch'iu,593,Germany,Female,32,9,134096.53,2,1,0,53931.05
5504,15749040,Tsao,718,France,Female,31,0,118100.59,2,1,0,103165.15
5505,15800470,Burgess,811,Germany,Male,52,10,76915.4,1,0,0,146359.81
5506,15709153,Fanucci,823,Spain,Female,46,3,81576.75,1,1,1,28370.95
5507,15638842,Blackburn,645,Spain,Male,49,2,10000,2,0,0,10023.15
5508,15662330,Bennett,710,France,Male,33,10,118327.17,2,1,1,192928.82
5509,15690115,Boniwell,591,Spain,Male,30,8,124857.69,2,0,0,50485.7
5510,15759353,Vasilieva,748,Germany,Female,27,2,90971.85,1,1,1,131662.47
5511,15750533,Longo,850,France,Female,37,7,153147.75,1,1,1,152235.3
5512,15596217,Kwemto,542,France,Male,38,8,65942.26,1,1,1,68093.23
5513,15576638,Lawrence,809,France,Male,38,3,10000,2,1,1,80061.31
5514,15644869,Duncan,675,France,Male,54,2,10000,1,1,0,149583.67
5515,15734670,Bocharova,607,Spain,Female,27,5,100912.19,1,0,0,7631.27
5516,15808725,Morres,850,France,Female,31,4,10000,2,1,1,33082.81
5517,15720738,Shih,789,France,Male,37,3,10000,1,1,0,121883.87
5518,15665113,Vogel,598,France,Female,43,5,10000,3,1,1,100722.72
5519,15763648,T'an,756,Germany,Male,41,2,124439.49,2,0,1,47093.11
5520,15596529,Wisdom,687,France,Female,47,7,10000,2,1,1,177624.01
5521,15704519,Lorenzo,724,France,Male,40,6,10000,2,0,0,106149.48
5522,15598882,Shahan,700,France,Female,44,2,58781.76,1,1,0,16874.92
5523,15629280,Bryant,635,Spain,Male,50,7,159453.64,2,0,0,54560.79
5524,15765573,Liang,687,Germany,Male,26,2,142721.52,1,1,1,153605.75
5525,15730011,Chidozie,613,France,Female,46,8,167795.6,1,0,1,44390.38
5526,15682809,Hayward,781,France,Female,38,3,128345.69,2,1,0,63218.85
5527,15688043,Liu,703,Spain,Male,20,3,165260.98,1,1,1,41626.78
5528,15574367,Alexeeva,593,Germany,Female,62,3,118233.81,1,0,1,24765.53
5529,15645608,Calabresi,743,France,Female,40,6,10000,1,1,0,28280.8
5530,15742890,Lettiere,640,Spain,Female,46,8,10000,2,1,0,89043.19
5531,15575453,Chou,849,Germany,Male,37,7,143452.74,2,1,1,17294.12
5532,15796757,Nnamutaezinwa,778,France,Male,38,3,145018.49,2,1,1,126702.41
5533,15734978,Nnamutaezinwa,539,Germany,Female,38,8,82407.51,1,1,0,13123.41
5534,15664808,Greece,489,Germany,Male,28,1,79460.98,2,1,1,167973.63
5535,15576719,Yin,568,Spain,Female,43,9,10000,1,1,0,125870.79
5536,15682599,Larionova,618,Spain,Male,38,5,126473.99,1,1,0,91972.49
5537,15650925,Golubev,710,Germany,Female,30,10,133537.1,2,1,0,155593.74
5538,15612144,Norman,625,France,Male,52,5,164978.01,1,1,1,67788.49
5539,15761168,Capon,682,Spain,Male,46,7,128029.72,1,1,1,62615.35
5540,15645547,Chukwudi,727,Spain,Male,43,2,97403.18,1,1,1,107415.02
5541,15609860,Fedorov,794,France,Female,41,7,176845.41,3,1,0,166526.26
5542,15640304,Avdeeva,652,Spain,Male,71,4,10000,1,1,1,120107.1
5543,15645814,Reid,670,Spain,Male,42,3,81589.04,1,1,0,188227.8
5544,15691140,Kennedy,460,Germany,Female,40,6,119507.58,2,1,0,91560.63
5545,15714603,Chan,568,Spain,Female,26,6,10000,2,0,0,166495.2
5546,15777862,Wofford,643,France,Male,30,5,94443.77,1,1,1,165614.4
5547,15668481,Mai,521,France,Male,37,2,10000,2,1,1,86372.24
5548,15576198,King,615,France,Male,32,7,92199.84,1,1,1,2755.53
5549,15778171,T'ao,575,Spain,Male,43,3,10000,1,1,0,83594.51
5550,15613177,Hsu,717,France,Female,41,3,135756.96,1,1,1,103706.41
5551,15635471,White,648,France,Female,54,9,120633.42,1,0,0,5924.38
5552,15596588,Stephens,535,Germany,Male,48,5,134542.73,1,1,1,58203.67
5553,15623680,Frolov,626,Spain,Male,29,7,10000,2,1,0,49361.84
5554,15683439,Lombardi,611,Spain,Male,52,7,10000,1,0,1,73585.18
5555,15615065,Munro,734,Spain,Male,39,6,10000,1,1,1,95135.27
5556,15769041,Hayward,709,France,Male,49,4,154344.49,2,1,1,38794.57
5557,15746362,Fields,591,France,Male,43,3,10000,2,0,1,198926.36
5558,15722400,Onwumelu,664,France,Male,43,9,189026.53,2,1,1,56099.86
5559,15704990,Suffolk,431,France,Male,37,0,120764.08,1,1,1,117023.08
5560,15694445,Tsao,647,Germany,Female,22,3,97975.82,2,0,1,62083
5561,15754104,Judd,578,France,Male,32,4,10000,2,1,1,141822.8
5562,15683877,Hamilton,555,Germany,Male,41,10,113270.2,2,1,1,185387.14
5563,15789131,T'ang,775,Spain,Male,30,4,10000,2,0,1,57461.13
5564,15719994,Degtyarev,850,Germany,Male,39,3,124548.99,2,1,1,120380.12
5565,15689550,Kang,625,France,Male,43,8,201696.07,1,1,0,133020.9
5566,15621389,Hudson,645,Spain,Female,37,7,10000,2,1,0,13589.93
5567,15627268,Jibunoh,608,Germany,Male,44,7,114203.47,1,1,1,77830.36
5568,15745879,Kinlaw,689,Spain,Female,31,4,10000,2,1,1,136610.02
5569,15722938,Chizuoke,652,Germany,Male,50,8,125437.64,1,1,1,17160.94
5570,15791803,Lucciano,769,France,Female,26,7,10000,2,1,0,176843.53
5571,15792758,Omeokachie,611,France,Female,43,8,64897.75,1,1,0,114996.33
5572,15723042,Gorbunova,489,France,Male,38,8,10000,2,0,1,196990.79
5573,15771978,Tikhonov,528,Germany,Female,46,9,135555.66,1,1,0,133146.03
5574,15774774,Campa,632,France,Male,44,3,107764.75,1,1,0,185667.72
5575,15574040,Mancini,429,France,Female,27,6,117307.44,2,1,1,24020.49
5576,15587269,Donoghue,457,France,Male,41,8,73700.12,3,1,1,185750.02
5577,15808264,Tuan,768,Spain,Female,44,6,60603.4,1,1,1,178045.97
5578,15682870,Johnstone,715,Spain,Female,35,4,40169.88,2,1,1,199857.47
5579,15571788,Romani,668,Germany,Female,32,10,92041.87,1,1,1,43595.9
5580,15743103,Fuller,625,Germany,Male,26,3,130483.95,1,1,0,122810.53
5581,15714502,Baxter,846,France,Female,41,5,10000,3,1,0,3440.47
5582,15618018,Pirozzi,661,Spain,Female,42,3,10000,2,1,0,35989.41
5583,15696673,Sung,571,France,Female,23,10,151097.28,1,0,1,17163.75
5584,15690683,Rogers,582,Spain,Female,46,8,67563.31,1,1,0,44506.09
5585,15672792,Mills,716,France,Female,35,8,112808.18,1,0,1,17848.3
5586,15704622,Osonduagwuike,758,France,Female,42,7,10000,2,0,1,76209.56
5587,15674562,Byrne,725,France,Male,66,4,86459.8,1,1,1,141476.56
5588,15775331,McIntyre,630,France,Female,40,0,118633.08,1,0,1,60032.46
5589,15684232,Aitken,627,France,Female,55,2,159441.27,1,1,0,100686.11
5590,15727317,Macintyre,653,France,Female,27,9,10000,2,1,0,96429.29
5591,15787871,Simpson,775,Germany,Female,38,4,125212.65,2,1,1,15795.88
5592,15730576,Simpson,794,Spain,Male,45,8,88656.37,2,1,0,116547.31
5593,15646312,Metcalfe,831,France,Female,32,2,146033.62,1,1,0,191260.74
5594,15582216,Lees,561,France,Male,29,9,120268.13,1,1,1,173870.39
5595,15697131,Zetticci,705,Spain,Male,46,7,10000,2,1,0,117273.35
5596,15748833,Dale,636,Spain,Female,33,0,10000,1,1,0,92277.47
5597,15754832,Byrne,487,Germany,Female,46,4,135070.58,2,1,1,44244.49
5598,15628983,Praed,693,France,Female,38,3,10000,2,0,0,78133.48
5599,15775582,Laurens,517,Spain,Female,29,5,10000,2,1,0,103402.88
5600,15670517,Woods,684,France,Female,27,9,122550.05,2,0,1,137835.82
5601,15619065,Bykov,620,Spain,Female,43,2,10000,2,1,0,20670.1
5602,15613318,Vorobyova,757,France,Male,29,8,130306.49,1,1,0,77469.38
5603,15721523,Pirogova,739,France,Female,27,6,10000,1,1,1,57572.38
5604,15797312,Sturt,662,Spain,Female,41,4,90350.77,1,1,0,75884.65
5605,15612530,Panicucci,359,France,Female,44,6,128747.69,1,1,0,146955.71
5606,15629653,Cook,572,Spain,Male,23,2,126873.52,1,0,1,67040.12
5607,15600857,Hardy,721,France,Male,69,2,108424.19,1,1,1,178418.35
5608,15579098,Chu,707,France,Male,32,9,10000,2,0,0,30807.02
5609,15814304,Franklin,444,France,Female,40,5,84350.07,1,1,0,143835.76
5610,15710200,P'eng,523,France,Female,73,7,10000,2,0,0,130883.9
5611,15693940,Chiang,685,Germany,Female,30,4,84958.6,2,0,1,194343.72
5612,15589022,Grant,673,Germany,Female,29,4,99097.36,1,1,1,9796.69
5613,15797769,Udobata,503,Germany,Male,30,10,136622.55,2,0,0,47310.24
5614,15620543,Siciliani,485,Germany,Female,30,5,156771.68,1,1,1,141148.21
5615,15685186,Evans,799,Germany,Male,28,7,167658.33,2,1,1,111138.25
5616,15667687,Young,585,Spain,Female,33,8,10000,2,1,0,114182.07
5617,15774202,Mitchell,607,Germany,Female,24,2,109483.54,2,0,1,127560.77
5618,15649316,Lucchese,521,Germany,Female,40,9,134504.78,1,1,0,18082.06
5619,15705693,Hewitt,535,France,Female,44,2,114427.86,1,1,1,136330.26
5620,15754005,K'ung,724,Spain,Male,45,5,83888.54,1,0,1,34121.81
5621,15742414,Swaim,520,Germany,Male,32,5,110029.77,1,1,0,56246.69
5622,15794910,Quinones,696,Spain,Male,41,9,127523.75,1,0,1,191417.42
5623,15589257,Kennedy,657,Germany,Male,30,1,139762.13,2,1,1,23317.88
5624,15596707,Endrizzi,603,Spain,Female,42,8,91611.12,1,0,0,144675.3
5625,15583704,Ludowici,726,France,Female,42,2,109471.79,1,0,1,175161.05
5626,15710242,Larson,591,France,Female,39,4,150500.64,1,1,0,14928.8
5627,15800002,Chigolum,792,Germany,Female,59,9,101609.77,1,0,0,161479.19
5628,15794596,Maclean,550,France,Male,57,5,10000,1,1,1,133501.94
5629,15626521,Lu,601,France,Female,26,8,78892.23,1,1,1,23703.52
5630,15703179,Tuan,820,France,Female,29,3,82344.84,1,0,1,115985.38
5631,15809808,Glover,667,France,Male,48,2,10000,1,1,0,43229.2
5632,15687995,Landman,573,Spain,Female,44,4,10000,1,1,1,94862.93
5633,15585318,Trevisano,755,France,Male,62,1,127706.33,2,0,1,142377.69
5634,15715029,Longo,552,France,Female,41,9,124349.34,1,1,0,135635.25
5635,15596057,K?,598,Spain,Male,44,8,10000,2,1,0,148487.9
5636,15646651,Muir,576,Germany,Male,28,1,119336.29,2,0,1,58976.85
5637,15742668,Alexeyeva,670,France,Female,31,9,10000,1,0,1,76254.83
5638,15574104,Norman,504,Germany,Male,56,9,104217.3,1,0,0,55857.48
5639,15807003,Simmons,778,France,Female,65,7,10000,1,1,1,77867.23
5640,15796370,Chukwualuka,558,Germany,Male,39,10,144757.02,1,1,0,22878.16
5641,15688749,McCall,627,Spain,Male,44,6,10000,1,1,1,114469.55
5642,15796215,Moore,683,France,Male,43,8,10000,1,1,0,96754.8
5643,15598787,Ingram,556,France,Female,43,6,10000,3,0,0,125154.57
5644,15703055,Okeke,583,France,Female,38,10,10000,2,0,1,113597.64
5645,15646338,Shao,705,France,Female,24,7,100169.51,1,1,0,121408.55
5646,15680891,Iloabuchi,637,France,Male,33,2,145731.83,1,0,1,109219.43
5647,15697347,Nebechukwu,697,Spain,Male,56,5,110802.03,1,1,1,50230.31
5648,15585403,Diribe,555,Germany,Female,46,4,120392.99,1,1,0,177719.88
5649,15726592,Macgroarty,594,Germany,Female,26,6,135067.52,2,0,0,131211.86
5650,15676278,Artemova,632,Spain,Male,31,3,136556.44,1,1,0,82152.83
5651,15684234,McDonald,551,France,Female,38,10,10000,2,1,1,216.27
5652,15774918,Mazzanti,687,France,Female,35,3,99587.43,1,1,1,1713.1
5653,15714263,Kelly,672,France,Female,53,7,10000,1,1,1,136910.18
5654,15608689,Davison,521,Spain,Female,34,7,70731.07,1,1,1,20243.97
5655,15784316,Reilly,686,Germany,Male,35,2,109342.82,2,0,1,86043.27
5656,15789582,Ojiofor,639,Spain,Male,28,8,10000,2,1,0,126561.07
